"Subject_ID" "Activity" "Measurement" "Average"
"8592" 26 "Walking_Upstairs" "tBodyGyroMag-std()" -0.514032410181818
"8593" 26 "Walking_Upstairs" "tGravityAcc-mean()-X" 0.942095257090909
"8594" 26 "Walking_Upstairs" "tGravityAcc-mean()-Y" -0.246169656181818
"8595" 26 "Walking_Upstairs" "tGravityAcc-mean()-Z" -0.00199310572363636
"8596" 26 "Walking_Upstairs" "tGravityAcc-std()-X" -0.962011392181818
"8597" 26 "Walking_Upstairs" "tGravityAcc-std()-Y" -0.937858157818182
"8598" 26 "Walking_Upstairs" "tGravityAcc-std()-Z" -0.929636797636364
"8599" 26 "Walking_Upstairs" "tGravityAccMag-mean()" -0.142874499381818
"8600" 26 "Walking_Upstairs" "tGravityAccMag-std()" -0.1507071068
"8601" 26 "Walking_Downstairs" "angle(tBodyAccJerkMean),gravityMean)" -0.0461740932
"8602" 26 "Walking_Downstairs" "angle(tBodyAccMean,gravity)" 0.076784770398
"8603" 26 "Walking_Downstairs" "angle(tBodyGyroJerkMean,gravityMean)" 0.0299250040002
"8604" 26 "Walking_Downstairs" "angle(tBodyGyroMean,gravityMean)" 0.0329273354
"8605" 26 "Walking_Downstairs" "angle(X,gravityMean)" -0.8435735374
"8606" 26 "Walking_Downstairs" "angle(Y,gravityMean)" 0.1388694382
"8607" 26 "Walking_Downstairs" "angle(Z,gravityMean)" -0.0868762146
"8608" 26 "Walking_Downstairs" "fBodyAcc-mean()-X" 0.022800096142
"8609" 26 "Walking_Downstairs" "fBodyAcc-mean()-Y" -0.006237000044
"8610" 26 "Walking_Downstairs" "fBodyAcc-mean()-Z" -0.2796400557
"8611" 26 "Walking_Downstairs" "fBodyAcc-meanFreq()-X" -0.5514383554
"8612" 26 "Walking_Downstairs" "fBodyAcc-meanFreq()-Y" 0.0044402193
"8613" 26 "Walking_Downstairs" "fBodyAcc-meanFreq()-Z" 0.1399744981
"8614" 26 "Walking_Downstairs" "fBodyAcc-std()-X" 0.22678384386
"8615" 26 "Walking_Downstairs" "fBodyAcc-std()-Y" -0.078283777824
"8616" 26 "Walking_Downstairs" "fBodyAcc-std()-Z" -0.3466485178
"8617" 26 "Walking_Downstairs" "fBodyAccJerk-mean()-X" -0.201368098258
"8618" 26 "Walking_Downstairs" "fBodyAccJerk-mean()-Y" -0.165552378156
"8619" 26 "Walking_Downstairs" "fBodyAccJerk-mean()-Z" -0.3601146078
"8620" 26 "Walking_Downstairs" "fBodyAccJerk-meanFreq()-X" -0.5212878612
"8621" 26 "Walking_Downstairs" "fBodyAccJerk-meanFreq()-Y" -0.4566796268
"8622" 26 "Walking_Downstairs" "fBodyAccJerk-meanFreq()-Z" -0.3450157917
"8623" 26 "Walking_Downstairs" "fBodyAccJerk-std()-X" -0.130825898392
"8624" 26 "Walking_Downstairs" "fBodyAccJerk-std()-Y" -0.061537065488
"8625" 26 "Walking_Downstairs" "fBodyAccJerk-std()-Z" -0.3967016908
"8626" 26 "Walking_Downstairs" "fBodyAccMag-mean()" 0.075101684668
"8627" 26 "Walking_Downstairs" "fBodyAccMag-meanFreq()" -0.152993475556
"8628" 26 "Walking_Downstairs" "fBodyAccMag-std()" 0.005749436614
"8629" 26 "Walking_Downstairs" "fBodyBodyAccJerkMag-mean()" -0.15317202912
"8630" 26 "Walking_Downstairs" "fBodyBodyAccJerkMag-meanFreq()" -0.084571896612
"8631" 26 "Walking_Downstairs" "fBodyBodyAccJerkMag-std()" -0.067941075972
"8632" 26 "Walking_Downstairs" "fBodyBodyGyroJerkMag-mean()" -0.4722007526
"8633" 26 "Walking_Downstairs" "fBodyBodyGyroJerkMag-meanFreq()" -0.00434100877638
"8634" 26 "Walking_Downstairs" "fBodyBodyGyroJerkMag-std()" -0.4894973794
"8635" 26 "Walking_Downstairs" "fBodyBodyGyroMag-mean()" -0.3345099466
"8636" 26 "Walking_Downstairs" "fBodyBodyGyroMag-meanFreq()" 0.00599108142158
"8637" 26 "Walking_Downstairs" "fBodyBodyGyroMag-std()" -0.39299065312
"8638" 26 "Walking_Downstairs" "fBodyGyro-mean()-X" -0.12591815458
"8639" 26 "Walking_Downstairs" "fBodyGyro-mean()-Y" -0.44312621
"8640" 26 "Walking_Downstairs" "fBodyGyro-mean()-Z" -0.22138882542
"8641" 26 "Walking_Downstairs" "fBodyGyro-meanFreq()-X" -0.10932502666
"8642" 26 "Walking_Downstairs" "fBodyGyro-meanFreq()-Y" 0.042572962348
"8643" 26 "Walking_Downstairs" "fBodyGyro-meanFreq()-Z" -0.01372893002
"8644" 26 "Walking_Downstairs" "fBodyGyro-std()-X" -0.3981998635
"8645" 26 "Walking_Downstairs" "fBodyGyro-std()-Y" -0.4975063388
"8646" 26 "Walking_Downstairs" "fBodyGyro-std()-Z" -0.434482187
"8647" 26 "Walking_Downstairs" "tBodyAcc-mean()-X" 0.2792845828
"8648" 26 "Walking_Downstairs" "tBodyAcc-mean()-Y" -0.01262580966778
"8649" 26 "Walking_Downstairs" "tBodyAcc-mean()-Z" -0.1064396194
"8650" 26 "Walking_Downstairs" "tBodyAcc-std()-X" 0.17395384962
"8651" 26 "Walking_Downstairs" "tBodyAcc-std()-Y" -0.011629910112
"8652" 26 "Walking_Downstairs" "tBodyAcc-std()-Z" -0.284807676
"8653" 26 "Walking_Downstairs" "tBodyAccJerk-mean()-X" 0.111470787918
"8654" 26 "Walking_Downstairs" "tBodyAccJerk-mean()-Y" -0.007131601642
"8655" 26 "Walking_Downstairs" "tBodyAccJerk-mean()-Z" -0.01189114264
"8656" 26 "Walking_Downstairs" "tBodyAccJerk-std()-X" -0.128111641206
"8657" 26 "Walking_Downstairs" "tBodyAccJerk-std()-Y" -0.08640490273602
"8658" 26 "Walking_Downstairs" "tBodyAccJerk-std()-Z" -0.3793359516
"8659" 26 "Walking_Downstairs" "tBodyAccJerkMag-mean()" -0.1488562664
"8660" 26 "Walking_Downstairs" "tBodyAccJerkMag-std()" -0.111303956316
"8661" 26 "Walking_Downstairs" "tBodyAccMag-mean()" 0.114379383742
"8662" 26 "Walking_Downstairs" "tBodyAccMag-std()" 0.14700167906
"8663" 26 "Walking_Downstairs" "tBodyGyro-mean()-X" -0.010752208236
"8664" 26 "Walking_Downstairs" "tBodyGyro-mean()-Y" -0.1003822042168
"8665" 26 "Walking_Downstairs" "tBodyGyro-mean()-Z" 0.082221399603
"8666" 26 "Walking_Downstairs" "tBodyGyro-std()-X" -0.33131291446
"8667" 26 "Walking_Downstairs" "tBodyGyro-std()-Y" -0.4734080504
"8668" 26 "Walking_Downstairs" "tBodyGyro-std()-Z" -0.3320502392
"8669" 26 "Walking_Downstairs" "tBodyGyroJerk-mean()-X" -0.0992465275036
"8670" 26 "Walking_Downstairs" "tBodyGyroJerk-mean()-Y" -0.037268109685
"8671" 26 "Walking_Downstairs" "tBodyGyroJerk-mean()-Z" -0.05105874094
"8672" 26 "Walking_Downstairs" "tBodyGyroJerk-std()-X" -0.170842676616
"8673" 26 "Walking_Downstairs" "tBodyGyroJerk-std()-Y" -0.5471984382
"8674" 26 "Walking_Downstairs" "tBodyGyroJerk-std()-Z" -0.3589516378
"8675" 26 "Walking_Downstairs" "tBodyGyroJerkMag-mean()" -0.4187798104
"8676" 26 "Walking_Downstairs" "tBodyGyroJerkMag-std()" -0.463140795
"8677" 26 "Walking_Downstairs" "tBodyGyroMag-mean()" -0.23531462282
"8678" 26 "Walking_Downstairs" "tBodyGyroMag-std()" -0.296158291686
"8679" 26 "Walking_Downstairs" "tGravityAcc-mean()-X" 0.9467972718
"8680" 26 "Walking_Downstairs" "tGravityAcc-mean()-Y" -0.0799003729
"8681" 26 "Walking_Downstairs" "tGravityAcc-mean()-Z" 0.1539063202
"8682" 26 "Walking_Downstairs" "tGravityAcc-std()-X" -0.9627219918
"8683" 26 "Walking_Downstairs" "tGravityAcc-std()-Y" -0.9354258554
"8684" 26 "Walking_Downstairs" "tGravityAcc-std()-Z" -0.9330817682
"8685" 26 "Walking_Downstairs" "tGravityAccMag-mean()" 0.114379383742
"8686" 26 "Walking_Downstairs" "tGravityAccMag-std()" 0.14700167906
"8687" 26 "Sitting" "angle(tBodyAccJerkMean),gravityMean)" 0.0334113465417949
"8688" 26 "Sitting" "angle(tBodyAccMean,gravity)" -0.00026885276025641
"8689" 26 "Sitting" "angle(tBodyGyroJerkMean,gravityMean)" -0.0506427197858974
"8690" 26 "Sitting" "angle(tBodyGyroMean,gravityMean)" -0.00143055610282051
"8691" 26 "Sitting" "angle(X,gravityMean)" -0.564801133448718
"8692" 26 "Sitting" "angle(Y,gravityMean)" -0.0779302425448718
"8693" 26 "Sitting" "angle(Z,gravityMean)" -0.207419646512821
"8694" 26 "Sitting" "fBodyAcc-mean()-X" -0.982579546025641
"8695" 26 "Sitting" "fBodyAcc-mean()-Y" -0.954299410641026
"8696" 26 "Sitting" "fBodyAcc-mean()-Z" -0.967519149358974
"8697" 26 "Sitting" "fBodyAcc-meanFreq()-X" -0.14901757589359
"8698" 26 "Sitting" "fBodyAcc-meanFreq()-Y" 0.112830239679487
"8699" 26 "Sitting" "fBodyAcc-meanFreq()-Z" 0.0745313733174231
"8700" 26 "Sitting" "fBodyAcc-std()-X" -0.978755176794872
"8701" 26 "Sitting" "fBodyAcc-std()-Y" -0.937783538974359
"8702" 26 "Sitting" "fBodyAcc-std()-Z" -0.94478134025641
"8703" 26 "Sitting" "fBodyAccJerk-mean()-X" -0.992025427435897
"8704" 26 "Sitting" "fBodyAccJerk-mean()-Y" -0.985862886410256
"8705" 26 "Sitting" "fBodyAccJerk-mean()-Z" -0.987989982948718
"8706" 26 "Sitting" "fBodyAccJerk-meanFreq()-X" 0.17657695075641
"8707" 26 "Sitting" "fBodyAccJerk-meanFreq()-Y" 0.0466390168589744
"8708" 26 "Sitting" "fBodyAccJerk-meanFreq()-Z" 0.0548784456073077
"8709" 26 "Sitting" "fBodyAccJerk-std()-X" -0.99329986051282
"8710" 26 "Sitting" "fBodyAccJerk-std()-Y" -0.987754588717949
"8711" 26 "Sitting" "fBodyAccJerk-std()-Z" -0.990693114358974
"8712" 26 "Sitting" "fBodyAccMag-mean()" -0.952411043717949
"8713" 26 "Sitting" "fBodyAccMag-meanFreq()" 0.0890797482948718
"8714" 26 "Sitting" "fBodyAccMag-std()" -0.934587699141026
"8715" 26 "Sitting" "fBodyBodyAccJerkMag-mean()" -0.989481942820513
"8716" 26 "Sitting" "fBodyBodyAccJerkMag-meanFreq()" 0.336786740217949
"8717" 26 "Sitting" "fBodyBodyAccJerkMag-std()" -0.989521272820513
"8718" 26 "Sitting" "fBodyBodyGyroJerkMag-mean()" -0.993985447564103
"8719" 26 "Sitting" "fBodyBodyGyroJerkMag-meanFreq()" 0.300529363615385
"8720" 26 "Sitting" "fBodyBodyGyroJerkMag-std()" -0.99420976974359
"8721" 26 "Sitting" "fBodyBodyGyroMag-mean()" -0.97646387
"8722" 26 "Sitting" "fBodyBodyGyroMag-meanFreq()" -0.185666085064103
"8723" 26 "Sitting" "fBodyBodyGyroMag-std()" -0.963650652307692
"8724" 26 "Sitting" "fBodyGyro-mean()-X" -0.990144882307692
"8725" 26 "Sitting" "fBodyGyro-mean()-Y" -0.981740793333333
"8726" 26 "Sitting" "fBodyGyro-mean()-Z" -0.970423693717949
"8727" 26 "Sitting" "fBodyGyro-meanFreq()-X" 0.106739301755128
"8728" 26 "Sitting" "fBodyGyro-meanFreq()-Y" -0.38419769075641
"8729" 26 "Sitting" "fBodyGyro-meanFreq()-Z" 0.0345111450307692
"8730" 26 "Sitting" "fBodyGyro-std()-X" -0.991318436410256
"8731" 26 "Sitting" "fBodyGyro-std()-Y" -0.969488188974359
"8732" 26 "Sitting" "fBodyGyro-std()-Z" -0.968266666923077
"8733" 26 "Sitting" "tBodyAcc-mean()-X" 0.258243530166667
"8734" 26 "Sitting" "tBodyAcc-mean()-Y" -0.00713364541358974
"8735" 26 "Sitting" "tBodyAcc-mean()-Z" -0.0974448692333333
"8736" 26 "Sitting" "tBodyAcc-std()-X" -0.979768987948718
"8737" 26 "Sitting" "tBodyAcc-std()-Y" -0.94079896551282
"8738" 26 "Sitting" "tBodyAcc-std()-Z" -0.950004414102564
"8739" 26 "Sitting" "tBodyAccJerk-mean()-X" 0.0764443226333333
"8740" 26 "Sitting" "tBodyAccJerk-mean()-Y" 0.00692238958961538
"8741" 26 "Sitting" "tBodyAccJerk-mean()-Z" -0.00780237981320513
"8742" 26 "Sitting" "tBodyAccJerk-std()-X" -0.99225839525641
"8743" 26 "Sitting" "tBodyAccJerk-std()-Y" -0.986215215641026
"8744" 26 "Sitting" "tBodyAccJerk-std()-Z" -0.99000871051282
"8745" 26 "Sitting" "tBodyAccJerkMag-mean()" -0.990898435769231
"8746" 26 "Sitting" "tBodyAccJerkMag-std()" -0.989986111666667
"8747" 26 "Sitting" "tBodyAccMag-mean()" -0.953079994102564
"8748" 26 "Sitting" "tBodyAccMag-std()" -0.933602783410256
"8749" 26 "Sitting" "tBodyGyro-mean()-X" -0.0370217449628205
"8750" 26 "Sitting" "tBodyGyro-mean()-Y" -0.0840648503320513
"8751" 26 "Sitting" "tBodyGyro-mean()-Z" 0.0711109471666667
"8752" 26 "Sitting" "tBodyGyro-std()-X" -0.991027700512821
"8753" 26 "Sitting" "tBodyGyro-std()-Y" -0.973444813846154
"8754" 26 "Sitting" "tBodyGyro-std()-Z" -0.966441338076923
"8755" 26 "Sitting" "tBodyGyroJerk-mean()-X" -0.095984817
"8756" 26 "Sitting" "tBodyGyroJerk-mean()-Y" -0.0403070205666667
"8757" 26 "Sitting" "tBodyGyroJerk-mean()-Z" -0.0487627204433077
"8758" 26 "Sitting" "tBodyGyroJerk-std()-X" -0.995882512051282
"8759" 26 "Sitting" "tBodyGyroJerk-std()-Y" -0.993139833846154
"8760" 26 "Sitting" "tBodyGyroJerk-std()-Z" -0.991929788974359
"8761" 26 "Sitting" "tBodyGyroJerkMag-mean()" -0.994466446282051
"8762" 26 "Sitting" "tBodyGyroJerkMag-std()" -0.994033207051282
"8763" 26 "Sitting" "tBodyGyroMag-mean()" -0.954052945897436
"8764" 26 "Sitting" "tBodyGyroMag-std()" -0.964742022307692
"8765" 26 "Sitting" "tGravityAcc-mean()-X" 0.782955611794872
"8766" 26 "Sitting" "tGravityAcc-mean()-Y" 0.223105562025641
"8767" 26 "Sitting" "tGravityAcc-mean()-Z" 0.314387627435897
"8768" 26 "Sitting" "tGravityAcc-std()-X" -0.965082925641026
"8769" 26 "Sitting" "tGravityAcc-std()-Y" -0.949286700807692
"8770" 26 "Sitting" "tGravityAcc-std()-Z" -0.944580863846154
"8771" 26 "Sitting" "tGravityAccMag-mean()" -0.953079994102564
"8772" 26 "Sitting" "tGravityAccMag-std()" -0.933602783410256
"8773" 26 "Standing" "angle(tBodyAccJerkMean),gravityMean)" 0.0272384216905405
"8774" 26 "Standing" "angle(tBodyAccMean,gravity)" -0.00521489950959459
"8775" 26 "Standing" "angle(tBodyGyroJerkMean,gravityMean)" 0.0115717912027027
"8776" 26 "Standing" "angle(tBodyGyroMean,gravityMean)" 0.0256719634454054
"8777" 26 "Standing" "angle(X,gravityMean)" -0.853150767162162
"8778" 26 "Standing" "angle(Y,gravityMean)" 0.179639743783784
"8779" 26 "Standing" "angle(Z,gravityMean)" -0.0398428929606757
"8780" 26 "Standing" "fBodyAcc-mean()-X" -0.991993372297297
"8781" 26 "Standing" "fBodyAcc-mean()-Y" -0.958402317837838
"8782" 26 "Standing" "fBodyAcc-mean()-Z" -0.97321515527027
"8783" 26 "Standing" "fBodyAcc-meanFreq()-X" 0.0910191269432432
"8784" 26 "Standing" "fBodyAcc-meanFreq()-Y" 0.00216184868918919
"8785" 26 "Standing" "fBodyAcc-meanFreq()-Z" 0.145511756677027
"8786" 26 "Standing" "fBodyAcc-std()-X" -0.993702408378378
"8787" 26 "Standing" "fBodyAcc-std()-Y" -0.947829677432432
"8788" 26 "Standing" "fBodyAcc-std()-Z" -0.960027795540541
"8789" 26 "Standing" "fBodyAccJerk-mean()-X" -0.990586982162162
"8790" 26 "Standing" "fBodyAccJerk-mean()-Y" -0.976267058648649
"8791" 26 "Standing" "fBodyAccJerk-mean()-Z" -0.984563921216216
"8792" 26 "Standing" "fBodyAccJerk-meanFreq()-X" 0.267659898704054
"8793" 26 "Standing" "fBodyAccJerk-meanFreq()-Y" -0.0854585422074324
"8794" 26 "Standing" "fBodyAccJerk-meanFreq()-Z" 0.0492957974902703
"8795" 26 "Standing" "fBodyAccJerk-std()-X" -0.991275662027027
"8796" 26 "Standing" "fBodyAccJerk-std()-Y" -0.977354949459459
"8797" 26 "Standing" "fBodyAccJerk-std()-Z" -0.987428086216216
"8798" 26 "Standing" "fBodyAccMag-mean()" -0.970605250405405
"8799" 26 "Standing" "fBodyAccMag-meanFreq()" 0.0663748187851351
"8800" 26 "Standing" "fBodyAccMag-std()" -0.963909299324324
"8801" 26 "Standing" "fBodyBodyAccJerkMag-mean()" -0.98287688945946
"8802" 26 "Standing" "fBodyBodyAccJerkMag-meanFreq()" 0.221668476393243
"8803" 26 "Standing" "fBodyBodyAccJerkMag-std()" -0.981129312702703
"8804" 26 "Standing" "fBodyBodyGyroJerkMag-mean()" -0.985762255540541
"8805" 26 "Standing" "fBodyBodyGyroJerkMag-meanFreq()" 0.104516777617568
"8806" 26 "Standing" "fBodyBodyGyroJerkMag-std()" -0.983313996081081
"8807" 26 "Standing" "fBodyBodyGyroMag-mean()" -0.972333108648649
"8808" 26 "Standing" "fBodyBodyGyroMag-meanFreq()" -0.144605013921622
"8809" 26 "Standing" "fBodyBodyGyroMag-std()" -0.962967605810811
"8810" 26 "Standing" "fBodyGyro-mean()-X" -0.969364268513514
"8811" 26 "Standing" "fBodyGyro-mean()-Y" -0.98388591027027
"8812" 26 "Standing" "fBodyGyro-mean()-Z" -0.974459323783784
"8813" 26 "Standing" "fBodyGyro-meanFreq()-X" -0.166415001236892
"8814" 26 "Standing" "fBodyGyro-meanFreq()-Y" -0.118659609293919
"8815" 26 "Standing" "fBodyGyro-meanFreq()-Z" -0.012085913522973
"8816" 26 "Standing" "fBodyGyro-std()-X" -0.975321645675676
"8817" 26 "Standing" "fBodyGyro-std()-Y" -0.981740873108108
"8818" 26 "Standing" "fBodyGyro-std()-Z" -0.977351005
"8819" 26 "Standing" "tBodyAcc-mean()-X" 0.281127035405405
"8820" 26 "Standing" "tBodyAcc-mean()-Y" -0.0166608306652703
"8821" 26 "Standing" "tBodyAcc-mean()-Z" -0.110237796416216
"8822" 26 "Standing" "tBodyAcc-std()-X" -0.993069368783784
"8823" 26 "Standing" "tBodyAcc-std()-Y" -0.949466155405405
"8824" 26 "Standing" "tBodyAcc-std()-Z" -0.962988401351351
"8825" 26 "Standing" "tBodyAccJerk-mean()-X" 0.0753578207972973
"8826" 26 "Standing" "tBodyAccJerk-mean()-Y" 0.0081732226404054
"8827" 26 "Standing" "tBodyAccJerk-mean()-Z" -0.00219497782824324
"8828" 26 "Standing" "tBodyAccJerk-std()-X" -0.990498355
"8829" 26 "Standing" "tBodyAccJerk-std()-Y" -0.975935485405405
"8830" 26 "Standing" "tBodyAccJerk-std()-Z" -0.986693448648649
"8831" 26 "Standing" "tBodyAccJerkMag-mean()" -0.986985213648649
"8832" 26 "Standing" "tBodyAccJerkMag-std()" -0.982626252972973
"8833" 26 "Standing" "tBodyAccMag-mean()" -0.968511694324324
"8834" 26 "Standing" "tBodyAccMag-std()" -0.962697299189189
"8835" 26 "Standing" "tBodyGyro-mean()-X" -0.0245345837959459
"8836" 26 "Standing" "tBodyGyro-mean()-Y" -0.0731385762635135
"8837" 26 "Standing" "tBodyGyro-mean()-Z" 0.0776706781351351
"8838" 26 "Standing" "tBodyGyro-std()-X" -0.973785111216216
"8839" 26 "Standing" "tBodyGyro-std()-Y" -0.982408142702703
"8840" 26 "Standing" "tBodyGyro-std()-Z" -0.974891360675676
"8841" 26 "Standing" "tBodyGyroJerk-mean()-X" -0.100355997108108
"8842" 26 "Standing" "tBodyGyroJerk-mean()-Y" -0.0409011992972973
"8843" 26 "Standing" "tBodyGyroJerk-mean()-Z" -0.0532541948283784
"8844" 26 "Standing" "tBodyGyroJerk-std()-X" -0.978472409324324
"8845" 26 "Standing" "tBodyGyroJerk-std()-Y" -0.989766989864865
"8846" 26 "Standing" "tBodyGyroJerk-std()-Z" -0.985992503243243
"8847" 26 "Standing" "tBodyGyroJerkMag-mean()" -0.98854482527027
"8848" 26 "Standing" "tBodyGyroJerkMag-std()" -0.984253792432432
"8849" 26 "Standing" "tBodyGyroMag-mean()" -0.968673955540541
"8850" 26 "Standing" "tBodyGyroMag-std()" -0.962653585540541
"8851" 26 "Standing" "tGravityAcc-mean()-X" 0.965460891621622
"8852" 26 "Standing" "tGravityAcc-mean()-Y" -0.140315421824324
"8853" 26 "Standing" "tGravityAcc-mean()-Z" 0.0884142682297297
"8854" 26 "Standing" "tGravityAcc-std()-X" -0.992678782162162
"8855" 26 "Standing" "tGravityAcc-std()-Y" -0.966986433783784
"8856" 26 "Standing" "tGravityAcc-std()-Z" -0.964228470675676
"8857" 26 "Standing" "tGravityAccMag-mean()" -0.968511694324324
"8858" 26 "Standing" "tGravityAccMag-std()" -0.962697299189189
"8859" 26 "Laying" "angle(tBodyAccJerkMean),gravityMean)" 0.02649011025
"8860" 26 "Laying" "angle(tBodyAccMean,gravity)" -4.19627976315778e-05
"8861" 26 "Laying" "angle(tBodyGyroJerkMean,gravityMean)" -7.91468210526309e-05
"8862" 26 "Laying" "angle(tBodyGyroMean,gravityMean)" -0.0106550011052632
"8863" 26 "Laying" "angle(X,gravityMean)" 0.695743517105263
"8864" 26 "Laying" "angle(Y,gravityMean)" -0.557477087236842
"8865" 26 "Laying" "angle(Z,gravityMean)" -0.438577144736842
"8866" 26 "Laying" "fBodyAcc-mean()-X" -0.973262289210526
"8867" 26 "Laying" "fBodyAcc-mean()-Y" -0.983664034342105
"8868" 26 "Laying" "fBodyAcc-mean()-Z" -0.984923123552632
"8869" 26 "Laying" "fBodyAcc-meanFreq()-X" -0.210237992646053
"8870" 26 "Laying" "fBodyAcc-meanFreq()-Y" 0.274378315092105
"8871" 26 "Laying" "fBodyAcc-meanFreq()-Z" 0.374613940986842
"8872" 26 "Laying" "fBodyAcc-std()-X" -0.967971891447368
"8873" 26 "Laying" "fBodyAcc-std()-Y" -0.983317083947368
"8874" 26 "Laying" "fBodyAcc-std()-Z" -0.984854487894737
"8875" 26 "Laying" "fBodyAccJerk-mean()-X" -0.989224043947368
"8876" 26 "Laying" "fBodyAccJerk-mean()-Y" -0.987115080789474
"8877" 26 "Laying" "fBodyAccJerk-mean()-Z" -0.987308252236842
"8878" 26 "Laying" "fBodyAccJerk-meanFreq()-X" 0.137090425315789
"8879" 26 "Laying" "fBodyAccJerk-meanFreq()-Y" 0.127044302263158
"8880" 26 "Laying" "fBodyAccJerk-meanFreq()-Z" 0.148820983839737
"8881" 26 "Laying" "fBodyAccJerk-std()-X" -0.990410106973684
"8882" 26 "Laying" "fBodyAccJerk-std()-Y" -0.988238648552632
"8883" 26 "Laying" "fBodyAccJerk-std()-Z" -0.989370490789474
"8884" 26 "Laying" "fBodyAccMag-mean()" -0.969269114078947
"8885" 26 "Laying" "fBodyAccMag-meanFreq()" 0.277268278907895
"8886" 26 "Laying" "fBodyAccMag-std()" -0.966576631710526
"8887" 26 "Laying" "fBodyBodyAccJerkMag-mean()" -0.989138184473684
"8888" 26 "Laying" "fBodyBodyAccJerkMag-meanFreq()" 0.350704034325
"8889" 26 "Laying" "fBodyBodyAccJerkMag-std()" -0.987901463289474
"8890" 26 "Laying" "fBodyBodyGyroJerkMag-mean()" -0.990430914078947
"8891" 26 "Laying" "fBodyBodyGyroJerkMag-meanFreq()" 0.239935477563158
"8892" 26 "Laying" "fBodyBodyGyroJerkMag-std()" -0.989628012236842
"8893" 26 "Laying" "fBodyBodyGyroMag-mean()" -0.974305179605263
"8894" 26 "Laying" "fBodyBodyGyroMag-meanFreq()" 0.111740579146316
"8895" 26 "Laying" "fBodyBodyGyroMag-std()" -0.96613921868421
"8896" 26 "Laying" "fBodyGyro-mean()-X" -0.988386324868421
"8897" 26 "Laying" "fBodyGyro-mean()-Y" -0.983127999342105
"8898" 26 "Laying" "fBodyGyro-mean()-Z" -0.970171219605263
"8899" 26 "Laying" "fBodyGyro-meanFreq()-X" 0.153049810180263
"8900" 26 "Laying" "fBodyGyro-meanFreq()-Y" -0.0665477247486842
"8901" 26 "Laying" "fBodyGyro-meanFreq()-Z" 0.206193013839342
"8902" 26 "Laying" "fBodyGyro-std()-X" -0.990970119605263
"8903" 26 "Laying" "fBodyGyro-std()-Y" -0.977491843421053
"8904" 26 "Laying" "fBodyGyro-std()-Z" -0.971789046710526
"8905" 26 "Laying" "tBodyAcc-mean()-X" 0.271645864540789
"8906" 26 "Laying" "tBodyAcc-mean()-Y" -0.0191895728026316
"8907" 26 "Laying" "tBodyAcc-mean()-Z" -0.105002540289474
"8908" 26 "Laying" "tBodyAcc-std()-X" -0.969445445263158
"8909" 26 "Laying" "tBodyAcc-std()-Y" -0.983231351842105
"8910" 26 "Laying" "tBodyAcc-std()-Z" -0.984500013157895
"8911" 26 "Laying" "tBodyAccJerk-mean()-X" 0.0866502529210526
"8912" 26 "Laying" "tBodyAccJerk-mean()-Y" 0.0124420033513158
"8913" 26 "Laying" "tBodyAccJerk-mean()-Z" -0.00614755098663158
"8914" 26 "Laying" "tBodyAccJerk-std()-X" -0.989315824868421
"8915" 26 "Laying" "tBodyAccJerk-std()-Y" -0.987182887763158
"8916" 26 "Laying" "tBodyAccJerk-std()-Z" -0.989064628947368
"8917" 26 "Laying" "tBodyAccJerkMag-mean()" -0.989970604210526
"8918" 26 "Laying" "tBodyAccJerkMag-std()" -0.989101949473684
"8919" 26 "Laying" "tBodyAccMag-mean()" -0.976785042368421
"8920" 26 "Laying" "tBodyAccMag-std()" -0.964355190394737
"8921" 26 "Laying" "tBodyGyro-mean()-X" -0.0170656239526316
"8922" 26 "Laying" "tBodyGyro-mean()-Y" -0.0903229228815789
"8923" 26 "Laying" "tBodyGyro-mean()-Z" 0.152436344328947
"8924" 26 "Laying" "tBodyGyro-std()-X" -0.990328197763158
"8925" 26 "Laying" "tBodyGyro-std()-Y" -0.979325678815789
"8926" 26 "Laying" "tBodyGyro-std()-Z" -0.969302237763158
"8927" 26 "Laying" "tBodyGyroJerk-mean()-X" -0.100368640868421
"8928" 26 "Laying" "tBodyGyroJerk-mean()-Y" -0.0396682720394737
"8929" 26 "Laying" "tBodyGyroJerk-mean()-Z" -0.0711533355789474
"8930" 26 "Laying" "tBodyGyroJerk-std()-X" -0.992665154868421
"8931" 26 "Laying" "tBodyGyroJerk-std()-Y" -0.989063341973684
"8932" 26 "Laying" "tBodyGyroJerk-std()-Z" -0.993759841842105
"8933" 26 "Laying" "tBodyGyroJerkMag-mean()" -0.99219798
"8934" 26 "Laying" "tBodyGyroJerkMag-std()" -0.989917354473684
"8935" 26 "Laying" "tBodyGyroMag-mean()" -0.951863594736842
"8936" 26 "Laying" "tBodyGyroMag-std()" -0.965676821973684
"8937" 26 "Laying" "tGravityAcc-mean()-X" -0.621309715263158
"8938" 26 "Laying" "tGravityAcc-mean()-Y" 0.803015011578947
"8939" 26 "Laying" "tGravityAcc-mean()-Z" 0.614523405921053
"8940" 26 "Laying" "tGravityAcc-std()-X" -0.944472488552632
"8941" 26 "Laying" "tGravityAcc-std()-Y" -0.987887995263158
"8942" 26 "Laying" "tGravityAcc-std()-Z" -0.984081708947368
"8943" 26 "Laying" "tGravityAccMag-mean()" -0.976785042368421
"8944" 26 "Laying" "tGravityAccMag-std()" -0.964355190394737
